UUID,FY_Ending,CASSR_CODE,GEOGRAPHY_CODE,REGION_GO_CODE,DataSource_KEY,Datatype_KEY,AgeBand_KEY,FinanceType_KEY,PrimarySupportReason_KEY,ComparativeTotals_KEY,ItemValue
8511101,2017,316,E08000012,E12000002,2,1,1,3,,1,13029.43344
8511101,2017,317,E08000014,E12000002,2,1,1,3,,1,5183
8511101,2017,318,E08000013,E12000002,2,1,1,3,,1,2961.94
8511101,2017,319,E08000015,E12000002,2,1,1,3,,1,0
8511101,2017,321,E06000006,E12000002,2,1,1,3,,1,6045
8511101,2017,322,E06000007,E12000002,2,1,1,3,,1,4255
8511101,2017,323,E10000017,E12000002,2,1,1,3,,1,16229.523
8511101,2017,324,E06000008,E12000002,2,1,1,3,,1,13177.6736
8511101,2017,325,E06000009,E12000002,2,1,1,3,,1,3204
8511101,2017,326,E06000049,E12000002,2,1,1,3,,1,11134.793
8511101,2017,327,E06000050,E12000002,2,1,1,3,,1,7500
8511101,2017,404,E10000031,E12000005,2,1,1,3,,1,802
8511101,2017,406,E08000025,E12000005,2,1,1,3,,1,9633
8511101,2017,407,E08000026,E12000005,2,1,1,3,,1,4696.161042
8511101,2017,408,E08000027,E12000005,2,1,1,3,,1,5513.777358
8511101,2017,409,E08000028,E12000005,2,1,1,3,,1,3252
8511101,2017,410,E08000029,E12000005,2,1,1,3,,1,3519.370959
8511101,2017,411,E08000030,E12000005,2,1,1,3,,1,3442
8511101,2017,412,E08000031,E12000005,2,1,1,3,,1,5988
8511101,2017,413,E10000028,E12000005,2,1,1,3,,1,10694
8511101,2017,415,E06000019,E12000005,2,1,1,3,,1,3810
8511101,2017,416,E10000034,E12000005,2,1,1,3,,1,9230.997248
8511101,2017,417,E06000051,E12000005,2,1,1,3,,1,4731.219
8511101,2017,418,E06000020,E12000005,2,1,1,3,,1,3648.726
8511101,2017,503,E10000019,E12000004,2,1,1,3,,1,14588
8511101,2017,504,E10000021,E12000004,2,1,1,3,,1,4998
8511101,2017,506,E10000007,E12000004,2,1,1,3,,1,7753
8511101,2017,507,E06000015,E12000004,2,1,1,3,,1,4020
8511101,2017,508,E10000018,E12000004,2,1,1,3,,1,8809
8511101,2017,509,E06000016,E12000004,2,1,1,3,,1,7815
8511101,2017,510,E06000017,E12000004,2,1,1,3,,1,809
8511101,2017,511,E10000024,E12000004,2,1,1,3,,1,13108.84106
8511101,2017,512,E06000018,E12000004,2,1,1,3,,1,6002.67804
8511101,2017,606,E10000015,E12000006,2,1,1,3,,1,19349
8511101,2017,607,E10000020,E12000006,2,1,1,3,,1,7052
8511101,2017,608,E10000025,E12000008,2,1,1,3,,1,17006
8511101,2017,609,E10000029,E12000006,2,1,1,3,,1,12515.62
8511101,2017,611,E06000032,E12000006,2,1,1,3,,1,2765
8511101,2017,612,E10000002,E12000008,2,1,1,3,,1,6414.8
8511101,2017,613,E06000042,E12000008,2,1,1,3,,1,6635
8511101,2017,614,E06000036,E12000008,2,1,1,3,,1,2433
8511101,2017,615,E06000037,E12000008,2,1,1,3,,1,4394.438156
8511101,2017,616,E06000038,E12000008,2,1,1,3,,1,4158
8511101,2017,617,E06000039,E12000008,2,1,1,3,,1,4000
8511101,2017,618,E06000040,E12000008,2,1,1,3,,1,1801
8511101,2017,619,E06000041,E12000008,2,1,1,3,,1,3263.396712
8511101,2017,620,E10000012,E12000006,2,1,1,3,,1,23884
8511101,2017,621,E06000033,E12000006,2,1,1,3,,1,0
8511101,2017,622,E06000034,E12000006,2,1,1,3,,1,2529
8511101,2017,623,E10000003,E12000006,2,1,1,3,,1,10553.7
8511101,2017,624,E06000031,E12000006,2,1,1,3,,1,5278.11939
8511101,2017,625,E06000055,E12000006,2,1,1,3,,1,3384
8511101,2017,626,E06000056,E12000006,2,1,1,3,,1,6145
8511101,2017,702,E09000007,E12000007,2,1,1,3,,1,8209.063
8511101,2017,703,E09000011,E12000007,2,1,1,3,,1,3588.74
8511101,2017,704,E09000012,E12000007,2,1,1,3,,1,6696
8511101,2017,705,E09000013,E12000007,2,1,1,3,,1,5447.864552
8511101,2017,706,E09000019,E12000007,2,1,1,3,,1,4509
8511101,2017,707,E09000020,E12000007,2,1,1,3,,1,2786
8511101,2017,708,E09000022,E12000007,2,1,1,3,,1,3842.62
8511101,2017,709,E09000023,E12000007,2,1,1,3,,1,6121.035
8511101,2017,710,E09000028,E12000007,2,1,1,3,,1,4804
8511101,2017,711,E09000030,E12000007,2,1,1,3,,1,13688
8511101,2017,712,E09000032,E12000007,2,1,1,3,,1,9857
8511101,2017,713,E09000033,E12000007,2,1,1,3,,1,8525.635
8511101,2017,714,E09000001,E12000007,2,1,1,3,,1,1055
8511101,2017,716,E09000002,E12000007,2,1,1,3,,1,4630
8511101,2017,717,E09000003,E12000007,2,1,1,3,,1,3135.57628
8511101,2017,718,E09000004,E12000007,2,1,1,3,,1,3409
8511101,2017,719,E09000005,E12000007,2,1,1,3,,1,5084
8511101,2017,720,E09000006,E12000007,2,1,1,3,,1,5125
8511101,2017,721,E09000008,E12000007,2,1,1,3,,1,6417
8511101,2017,722,E09000009,E12000007,2,1,1,3,,1,4916
8511101,2017,723,E09000010,E12000007,2,1,1,3,,1,3067
8511101,2017,724,E09000014,E12000007,2,1,1,3,,1,6435
8511101,2017,725,E09000015,E12000007,2,1,1,3,,1,4409.047535
8511101,2017,726,E09000016,E12000007,2,1,1,3,,1,2339.08725
8511101,2017,727,E09000017,E12000007,2,1,1,3,,1,2290.28888
8511101,2017,728,E09000018,E12000007,2,1,1,3,,1,84
8511101,2017,729,E09000021,E12000007,2,1,1,3,,1,8608
8511101,2017,730,E09000024,E12000007,2,1,1,3,,1,5105.85
8511101,2017,731,E09000025,E12000007,2,1,1,3,,1,14178.70207
8511101,2017,732,E09000026,E12000007,2,1,1,3,,1,2676
8511101,2017,733,E09000027,E12000007,2,1,1,3,,1,3039.71115
8511101,2017,734,E09000029,E12000007,2,1,1,3,,1,6935
8511101,2017,735,E09000031,E12000007,2,1,1,3,,1,5078
8511101,2017,803,E06000046,E12000008,2,1,1,3,,1,3710.37868
8511101,2017,805,E10000030,E12000008,2,1,1,3,,1,12667.72867
8511101,2017,807,E10000032,E12000008,2,1,1,3,,1,17481
8511101,2017,809,E10000009,E12000009,2,1,1,3,,1,6954
8511101,2017,810,E06000028,E12000009,2,1,1,3,,1,2925
8511101,2017,811,E06000029,E12000009,2,1,1,3,,1,3096.696476
8511101,2017,812,E10000014,E12000008,2,1,1,3,,1,14608
8511101,2017,813,E06000044,E12000008,2,1,1,3,,1,4386
8511101,2017,814,E06000045,E12000008,2,1,1,3,,1,4255.2
8511101,2017,815,E10000011,E12000008,2,1,1,3,,1,18031.22229
8511101,2017,816,E06000043,E12000008,2,1,1,3,,1,5468
8511101,2017,817,E06000054,E12000009,2,1,1,3,,1,578.2768
8511101,2017,819,E06000030,E12000009,2,1,1,3,,1,3576
8511101,2017,820,E10000016,E12000008,2,1,1,3,,1,20693
8511101,2017,821,E06000035,E12000008,2,1,1,3,,1,4757.19075
8511101,2017,902,E06000052,E12000009,2,1,1,3,,1,12861.46
8511101,2017,904,E10000013,E12000009,2,1,1,3,,1,7262
8511101,2017,905,E10000027,E12000009,2,1,1,3,,1,9971.72
8511101,2017,908,E06000022,E12000009,2,1,1,3,,1,6588
8511101,2017,909,E06000023,E12000009,2,1,1,3,,1,8104.932562
8511101,2017,910,E06000024,E12000009,2,1,1,3,,1,3867.7745
8511101,2017,911,E06000025,E12000009,2,1,1,3,,1,4255
8511101,2017,912,E10000008,E12000009,2,1,1,3,,1,4201
8511101,2017,913,E06000026,E12000009,2,1,1,3,,1,3854.5568
8511101,2017,914,E06000027,E12000009,2,1,1,3,,1,2567.5
8511102,2017,102,E10000006,E12000002,2,1,1,5,,1,5348
8511102,2017,104,E06000057,E12000001,2,1,1,5,,1,2191
8511102,2017,106,E08000037,E12000001,2,1,1,5,,1,103
8511102,2017,107,E08000021,E12000001,2,1,1,5,,1,1185.291
8511102,2017,108,E08000022,E12000001,2,1,1,5,,1,534.9531
8511102,2017,109,E08000023,E12000001,2,1,1,5,,1,264
8511102,2017,110,E08000024,E12000001,2,1,1,5,,1,1631
8511102,2017,111,E06000001,E12000001,2,1,1,5,,1,869
8511102,2017,112,E06000002,E12000001,2,1,1,5,,1,462
8511102,2017,113,E06000003,E12000001,2,1,1,5,,1,1235
8511102,2017,114,E06000004,E12000001,2,1,1,5,,1,219
8511102,2017,116,E06000047,E12000001,2,1,1,5,,1,4661
8511102,2017,117,E06000005,E12000001,2,1,1,5,,1,705
8511102,2017,204,E08000016,E12000003,2,1,1,5,,1,1638
8511102,2017,205,E08000017,E12000003,2,1,1,5,,1,4101.64
8511102,2017,206,E08000018,E12000003,2,1,1,5,,1,542
8511102,2017,207,E08000019,E12000003,2,1,1,5,,1,1760
8511102,2017,209,E08000032,E12000003,2,1,1,5,,1,1199
8511102,2017,210,E08000033,E12000003,2,1,1,5,,1,889
8511102,2017,211,E08000034,E12000003,2,1,1,5,,1,524
8511102,2017,212,E08000035,E12000003,2,1,1,5,,1,1522
8511102,2017,213,E08000036,E12000003,2,1,1,5,,1,3133
8511102,2017,214,E06000011,E12000003,2,1,1,5,,1,1150
8511102,2017,215,E06000010,E12000003,2,1,1,5,,1,975
8511102,2017,216,E06000012,E12000003,2,1,1,5,,1,119.5
8511102,2017,217,E06000013,E12000003,2,1,1,5,,1,374
8511102,2017,218,E10000023,E12000003,2,1,1,5,,1,1492.271368
8511102,2017,219,E06000014,E12000003,2,1,1,5,,1,0
8511102,2017,304,E08000001,E12000002,2,1,1,5,,1,2337
8511102,2017,305,E08000002,E12000002,2,1,1,5,,1,174
8511102,2017,306,E08000003,E12000002,2,1,1,5,,1,2256
8511102,2017,307,E08000004,E12000002,2,1,1,5,,1,3801
8511102,2017,308,E08000005,E12000002,2,1,1,5,,1,910
8511102,2017,309,E08000006,E12000002,2,1,1,5,,1,2384
8511102,2017,310,E08000007,E12000002,2,1,1,5,,1,537
8511102,2017,311,E08000008,E12000002,2,1,1,5,,1,0
8511102,2017,312,E08000009,E12000002,2,1,1,5,,1,2452
8511102,2017,313,E08000010,E12000002,2,1,1,5,,1,2229
8511102,2017,315,E08000011,E12000002,2,1,1,5,,1,251
8511102,2017,316,E08000012,E12000002,2,1,1,5,,1,1978.324016
8511102,2017,317,E08000014,E12000002,2,1,1,5,,1,753
8511102,2017,318,E08000013,E12000002,2,1,1,5,,1,927.31
8511102,2017,319,E08000015,E12000002,2,1,1,5,,1,0
8511102,2017,321,E06000006,E12000002,2,1,1,5,,1,89
8511102,2017,322,E06000007,E12000002,2,1,1,5,,1,1023
8511102,2017,323,E10000017,E12000002,2,1,1,5,,1,1215.428
8511102,2017,324,E06000008,E12000002,2,1,1,5,,1,6068.9145
8511102,2017,325,E06000009,E12000002,2,1,1,5,,1,1127
8511102,2017,326,E06000049,E12000002,2,1,1,5,,1,1274.439
8511102,2017,327,E06000050,E12000002,2,1,1,5,,1,1580.5
8511102,2017,404,E10000031,E12000005,2,1,1,5,,1,0
8511102,2017,406,E08000025,E12000005,2,1,1,5,,1,827
8511102,2017,407,E08000026,E12000005,2,1,1,5,,1,471.8733553
8511102,2017,408,E08000027,E12000005,2,1,1,5,,1,113.6028229
8511102,2017,409,E08000028,E12000005,2,1,1,5,,1,857
8511102,2017,410,E08000029,E12000005,2,1,1,5,,1,320.6773691
8511102,2017,411,E08000030,E12000005,2,1,1,5,,1,304
8511102,2017,412,E08000031,E12000005,2,1,1,5,,1,138
8511102,2017,413,E10000028,E12000005,2,1,1,5,,1,19
8511102,2017,415,E06000019,E12000005,2,1,1,5,,1,702
8511102,2017,416,E10000034,E12000005,2,1,1,5,,1,1325.93644
8511102,2017,417,E06000051,E12000005,2,1,1,5,,1,521.397
8511102,2017,418,E06000020,E12000005,2,1,1,5,,1,1129.262
8511102,2017,503,E10000019,E12000004,2,1,1,5,,1,1700
8511102,2017,504,E10000021,E12000004,2,1,1,5,,1,1609
8511102,2017,506,E10000007,E12000004,2,1,1,5,,1,839
8511102,2017,507,E06000015,E12000004,2,1,1,5,,1,30
8511102,2017,508,E10000018,E12000004,2,1,1,5,,1,1152
8511102,2017,509,E06000016,E12000004,2,1,1,5,,1,1144
8511102,2017,510,E06000017,E12000004,2,1,1,5,,1,138
8511102,2017,511,E10000024,E12000004,2,1,1,5,,1,-30.56193297
8511102,2017,512,E06000018,E12000004,2,1,1,5,,1,2280.933417
8511102,2017,606,E10000015,E12000006,2,1,1,5,,1,6255
8511102,2017,607,E10000020,E12000006,2,1,1,5,,1,2464
8511102,2017,608,E10000025,E12000008,2,1,1,5,,1,948
8511102,2017,609,E10000029,E12000006,2,1,1,5,,1,420.062
8511102,2017,611,E06000032,E12000006,2,1,1,5,,1,346
8511102,2017,612,E10000002,E12000008,2,1,1,5,,1,220
8511102,2017,613,E06000042,E12000008,2,1,1,5,,1,2121
8511102,2017,614,E06000036,E12000008,2,1,1,5,,1,875
8511102,2017,615,E06000037,E12000008,2,1,1,5,,1,1139.970832
8511102,2017,616,E06000038,E12000008,2,1,1,5,,1,848
8511102,2017,617,E06000039,E12000008,2,1,1,5,,1,584
8511102,2017,618,E06000040,E12000008,2,1,1,5,,1,0
8511102,2017,619,E06000041,E12000008,2,1,1,5,,1,174.2027976
8511102,2017,620,E10000012,E12000006,2,1,1,5,,1,245
8511102,2017,621,E06000033,E12000006,2,1,1,5,,1,0
8511102,2017,622,E06000034,E12000006,2,1,1,5,,1,1071
8511102,2017,623,E10000003,E12000006,2,1,1,5,,1,1173.9
8511102,2017,624,E06000031,E12000006,2,1,1,5,,1,2377.7112
8511102,2017,625,E06000055,E12000006,2,1,1,5,,1,656
8511102,2017,626,E06000056,E12000006,2,1,1,5,,1,221
8511102,2017,702,E09000007,E12000007,2,1,1,5,,1,1246.591
8511102,2017,703,E09000011,E12000007,2,1,1,5,,1,1799.22
8511102,2017,704,E09000012,E12000007,2,1,1,5,,1,2463
8511102,2017,705,E09000013,E12000007,2,1,1,5,,1,2179.985495
8511102,2017,706,E09000019,E12000007,2,1,1,5,,1,147
8511102,2017,707,E09000020,E12000007,2,1,1,5,,1,499
8511102,2017,708,E09000022,E12000007,2,1,1,5,,1,7.76
8511102,2017,709,E09000023,E12000007,2,1,1,5,,1,2196.999
8511102,2017,710,E09000028,E12000007,2,1,1,5,,1,2235
8511102,2017,711,E09000030,E12000007,2,1,1,5,,1,3310
8511102,2017,712,E09000032,E12000007,2,1,1,5,,1,423
8511102,2017,713,E09000033,E12000007,2,1,1,5,,1,2636.992
8511102,2017,714,E09000001,E12000007,2,1,1,5,,1,296
8511102,2017,716,E09000002,E12000007,2,1,1,5,,1,1565
8511102,2017,717,E09000003,E12000007,2,1,1,5,,1,479.45091
8511102,2017,718,E09000004,E12000007,2,1,1,5,,1,1226
8511102,2017,719,E09000005,E12000007,2,1,1,5,,1,1174
8511102,2017,720,E09000006,E12000007,2,1,1,5,,1,377
8511102,2017,721,E09000008,E12000007,2,1,1,5,,1,611
8511102,2017,722,E09000009,E12000007,2,1,1,5,,1,1307
8511102,2017,723,E09000010,E12000007,2,1,1,5,,1,902
8511102,2017,724,E09000014,E12000007,2,1,1,5,,1,1258
8511102,2017,725,E09000015,E12000007,2,1,1,5,,1,103.3583
8511102,2017,726,E09000016,E12000007,2,1,1,5,,1,1.71523
8511102,2017,727,E09000017,E12000007,2,1,1,5,,1,267.82818
8511102,2017,728,E09000018,E12000007,2,1,1,5,,1,0
8511102,2017,729,E09000021,E12000007,2,1,1,5,,1,818
8511102,2017,730,E09000024,E12000007,2,1,1,5,,1,914.2
8511102,2017,731,E09000025,E12000007,2,1,1,5,,1,4996.67761
8511102,2017,732,E09000026,E12000007,2,1,1,5,,1,80
8511102,2017,733,E09000027,E12000007,2,1,1,5,,1,262.66698
8511102,2017,734,E09000029,E12000007,2,1,1,5,,1,1034
8511102,2017,735,E09000031,E12000007,2,1,1,5,,1,439
8511102,2017,803,E06000046,E12000008,2,1,1,5,,1,552.76688
8511102,2017,805,E10000030,E12000008,2,1,1,5,,1,3880.582056
8511102,2017,807,E10000032,E12000008,2,1,1,5,,1,8083
8511102,2017,809,E10000009,E12000009,2,1,1,5,,1,937
8511102,2017,810,E06000028,E12000009,2,1,1,5,,1,36
8511102,2017,811,E06000029,E12000009,2,1,1,5,,1,329.4204792
8511102,2017,812,E10000014,E12000008,2,1,1,5,,1,564
8511102,2017,813,E06000044,E12000008,2,1,1,5,,1,1820
8511102,2017,814,E06000045,E12000008,2,1,1,5,,1,264.8
8511102,2017,815,E10000011,E12000008,2,1,1,5,,1,3189.891263
8511102,2017,816,E06000043,E12000008,2,1,1,5,,1,1135
8511102,2017,817,E06000054,E12000009,2,1,1,5,,1,112.8828
8511102,2017,819,E06000030,E12000009,2,1,1,5,,1,275
8511102,2017,820,E10000016,E12000008,2,1,1,5,,1,1661
8511102,2017,821,E06000035,E12000008,2,1,1,5,,1,149.2965
8511102,2017,902,E06000052,E12000009,2,1,1,5,,1,2902.3
8511102,2017,904,E10000013,E12000009,2,1,1,5,,1,304
8511102,2017,905,E10000027,E12000009,2,1,1,5,,1,1010.24
8511102,2017,908,E06000022,E12000009,2,1,1,5,,1,274
8511102,2017,909,E06000023,E12000009,2,1,1,5,,1,3911.400702
8511102,2017,910,E06000024,E12000009,2,1,1,5,,1,627.398
8511102,2017,911,E06000025,E12000009,2,1,1,5,,1,947
8511102,2017,912,E10000008,E12000009,2,1,1,5,,1,616
8511102,2017,913,E06000026,E12000009,2,1,1,5,,1,1979.1076
8511102,2017,914,E06000027,E12000009,2,1,1,5,,1,0
8511201,2017,102,E10000006,E12000002,2,1,1,3,,10,22674
8511201,2017,104,E06000057,E12000001,2,1,1,3,,10,13883
8511201,2017,106,E08000037,E12000001,2,1,1,3,,10,9798
8511201,2017,107,E08000021,E12000001,2,1,1,3,,10,8790.663
8511201,2017,108,E08000022,E12000001,2,1,1,3,,10,5618.747
8511201,2017,109,E08000023,E12000001,2,1,1,3,,10,9388
8511201,2017,110,E08000024,E12000001,2,1,1,3,,10,22451
8511201,2017,111,E06000001,E12000001,2,1,1,3,,10,3781
8511201,2017,112,E06000002,E12000001,2,1,1,3,,10,11933
8511201,2017,113,E06000003,E12000001,2,1,1,3,,10,7885
8511201,2017,114,E06000004,E12000001,2,1,1,3,,10,9354
8511201,2017,116,E06000047,E12000001,2,1,1,3,,10,19463
8511201,2017,117,E06000005,E12000001,2,1,1,3,,10,3714
8511201,2017,204,E08000016,E12000003,2,1,1,3,,10,7852
8511201,2017,205,E08000017,E12000003,2,1,1,3,,10,8039
8511201,2017,206,E08000018,E12000003,2,1,1,3,,10,13369
8511201,2017,207,E08000019,E12000003,2,1,1,3,,10,19331
8511201,2017,209,E08000032,E12000003,2,1,1,3,,10,20378
8511201,2017,210,E08000033,E12000003,2,1,1,3,,10,6625
8511201,2017,211,E08000034,E12000003,2,1,1,3,,10,26715
8511201,2017,212,E08000035,E12000003,2,1,1,3,,10,37357
8511201,2017,213,E08000036,E12000003,2,1,1,3,,10,16155
8511201,2017,214,E06000011,E12000003,2,1,1,3,,10,14137
8511201,2017,215,E06000010,E12000003,2,1,1,3,,10,19618
8511201,2017,216,E06000012,E12000003,2,1,1,3,,10,5446
8511201,2017,217,E06000013,E12000003,2,1,1,3,,10,5705.208
8511201,2017,218,E10000023,E12000003,2,1,1,3,,10,28927.28966
8511201,2017,219,E06000014,E12000003,2,1,1,3,,10,7254
8511201,2017,304,E08000001,E12000002,2,1,1,3,,10,7196
8511201,2017,305,E08000002,E12000002,2,1,1,3,,10,7523
8511201,2017,306,E08000003,E12000002,2,1,1,3,,10,17599
8511201,2017,307,E08000004,E12000002,2,1,1,3,,10,3873
8511201,2017,308,E08000005,E12000002,2,1,1,3,,10,9024
8511201,2017,309,E08000006,E12000002,2,1,1,3,,10,7061
8511201,2017,310,E08000007,E12000002,2,1,1,3,,10,10153
8511201,2017,311,E08000008,E12000002,2,1,1,3,,10,3537
8511201,2017,312,E08000009,E12000002,2,1,1,3,,10,6022
8511201,2017,313,E08000010,E12000002,2,1,1,3,,10,8699
8511201,2017,315,E08000011,E12000002,2,1,1,3,,10,6921
8511201,2017,316,E08000012,E12000002,2,1,1,3,,10,14268.40476
8511201,2017,317,E08000014,E12000002,2,1,1,3,,10,9643
8511201,2017,318,E08000013,E12000002,2,1,1,3,,10,5144
8511201,2017,319,E08000015,E12000002,2,1,1,3,,10,19285.06576
8511201,2017,321,E06000006,E12000002,2,1,1,3,,10,3685
8511201,2017,322,E06000007,E12000002,2,1,1,3,,10,10924
8511201,2017,323,E10000017,E12000002,2,1,1,3,,10,36304.206
8511201,2017,324,E06000008,E12000002,2,1,1,3,,10,7083
8511201,2017,325,E06000009,E12000002,2,1,1,3,,10,3478
8511201,2017,326,E06000049,E12000002,2,1,1,3,,10,17579.233
8511201,2017,327,E06000050,E12000002,2,1,1,3,,10,10363
8511201,2017,404,E10000031,E12000005,2,1,1,3,,10,22294
8511201,2017,406,E08000025,E12000005,2,1,1,3,,10,79871
8511201,2017,407,E08000026,E12000005,2,1,1,3,,10,17219.57252
8511201,2017,408,E08000027,E12000005,2,1,1,3,,10,15974.51793
8511201,2017,409,E08000028,E12000005,2,1,1,3,,10,12999
8511201,2017,410,E08000029,E12000005,2,1,1,3,,10,13525.35265
8511201,2017,411,E08000030,E12000005,2,1,1,3,,10,6393
8511201,2017,412,E08000031,E12000005,2,1,1,3,,10,16985
8511201,2017,413,E10000028,E12000005,2,1,1,3,,10,47810
8511201,2017,415,E06000019,E12000005,2,1,1,3,,10,15631.96932
8511201,2017,416,E10000034,E12000005,2,1,1,3,,10,31246.655
8511201,2017,417,E06000051,E12000005,2,1,1,3,,10,18142.047
8511201,2017,418,E06000020,E12000005,2,1,1,3,,10,9834.036
8511201,2017,503,E10000019,E12000004,2,1,1,3,,10,30719
8511201,2017,504,E10000021,E12000004,2,1,1,3,,10,31187
8511201,2017,506,E10000007,E12000004,2,1,1,3,,10,39863
8511201,2017,507,E06000015,E12000004,2,1,1,3,,10,11133
8511201,2017,508,E10000018,E12000004,2,1,1,3,,10,38029
8511201,2017,509,E06000016,E12000004,2,1,1,3,,10,20555
8511201,2017,510,E06000017,E12000004,2,1,1,3,,10,1741
8511201,2017,511,E10000024,E12000004,2,1,1,3,,10,50399.47717
8511201,2017,512,E06000018,E12000004,2,1,1,3,,10,33576.91896
8511201,2017,606,E10000015,E12000006,2,1,1,3,,10,84047
8511201,2017,607,E10000020,E12000006,2,1,1,3,,10,52503
8511201,2017,608,E10000025,E12000008,2,1,1,3,,10,26112
8511201,2017,609,E10000029,E12000006,2,1,1,3,,10,29075.436
8511201,2017,611,E06000032,E12000006,2,1,1,3,,10,9303
8511201,2017,612,E10000002,E12000008,2,1,1,3,,10,30981
8511201,2017,613,E06000042,E12000008,2,1,1,3,,10,12733
8511201,2017,614,E06000036,E12000008,2,1,1,3,,10,3687
8511201,2017,615,E06000037,E12000008,2,1,1,3,,10,8581.302065
8511201,2017,616,E06000038,E12000008,2,1,1,3,,10,13528
8511201,2017,617,E06000039,E12000008,2,1,1,3,,10,5184
8511201,2017,618,E06000040,E12000008,2,1,1,3,,10,9145
8511201,2017,619,E06000041,E12000008,2,1,1,3,,10,7864.870976
8511201,2017,620,E10000012,E12000006,2,1,1,3,,10,88947
8511201,2017,621,E06000033,E12000006,2,1,1,3,,10,0
8511201,2017,622,E06000034,E12000006,2,1,1,3,,10,9072
8511201,2017,623,E10000003,E12000006,2,1,1,3,,10,26836
8511201,2017,624,E06000031,E12000006,2,1,1,3,,10,6897.58609
8511201,2017,625,E06000055,E12000006,2,1,1,3,,10,12916
8511201,2017,626,E06000056,E12000006,2,1,1,3,,10,14399
8511201,2017,702,E09000007,E12000007,2,1,1,3,,10,9952.573
8511201,2017,703,E09000011,E12000007,2,1,1,3,,10,22190.73162
8511201,2017,704,E09000012,E12000007,2,1,1,3,,10,14290
8511201,2017,705,E09000013,E12000007,2,1,1,3,,10,11010.34244
8511201,2017,706,E09000019,E12000007,2,1,1,3,,10,15344
8511201,2017,707,E09000020,E12000007,2,1,1,3,,10,6546
8511201,2017,708,E09000022,E12000007,2,1,1,3,,10,24161.22
8511201,2017,709,E09000023,E12000007,2,1,1,3,,10,20049.635
8511201,2017,710,E09000028,E12000007,2,1,1,3,,10,19749
8511201,2017,711,E09000030,E12000007,2,1,1,3,,10,12693
8511201,2017,712,E09000032,E12000007,2,1,1,3,,10,21870
8511201,2017,713,E09000033,E12000007,2,1,1,3,,10,8766.801
8511201,2017,714,E09000001,E12000007,2,1,1,3,,10,457
8511201,2017,716,E09000002,E12000007,2,1,1,3,,10,4108
8511201,2017,717,E09000003,E12000007,2,1,1,3,,10,20025.42487
8511201,2017,718,E09000004,E12000007,2,1,1,3,,10,12753
8511201,2017,719,E09000005,E12000007,2,1,1,3,,10,15435
8511201,2017,720,E09000006,E12000007,2,1,1,3,,10,19138
8511201,2017,721,E09000008,E12000007,2,1,1,3,,10,30427
8511201,2017,722,E09000009,E12000007,2,1,1,3,,10,20877
8511201,2017,723,E09000010,E12000007,2,1,1,3,,10,14273
8511201,2017,724,E09000014,E12000007,2,1,1,3,,10,19305
8511201,2017,725,E09000015,E12000007,2,1,1,3,,10,14218.21
8511201,2017,726,E09000016,E12000007,2,1,1,3,,10,13428.0715
8511201,2017,727,E09000017,E12000007,2,1,1,3,,10,16452.37559
8511201,2017,728,E09000018,E12000007,2,1,1,3,,10,11388
8511201,2017,729,E09000021,E12000007,2,1,1,3,,10,9441
8511201,2017,730,E09000024,E12000007,2,1,1,3,,10,7349.51
8511201,2017,731,E09000025,E12000007,2,1,1,3,,10,9232.44365
8511201,2017,732,E09000026,E12000007,2,1,1,3,,10,11480
8511201,2017,733,E09000027,E12000007,2,1,1,3,,10,17583.69594
8511201,2017,734,E09000029,E12000007,2,1,1,3,,10,13392
8511201,2017,735,E09000031,E12000007,2,1,1,3,,10,13985
8511201,2017,803,E06000046,E12000008,2,1,1,3,,10,14333.623
8511201,2017,805,E10000030,E12000008,2,1,1,3,,10,87221.81329
8511201,2017,807,E10000032,E12000008,2,1,1,3,,10,49495.27
8511201,2017,809,E10000009,E12000009,2,1,1,3,,10,14296
8511201,2017,810,E06000028,E12000009,2,1,1,3,,10,9980
8511201,2017,811,E06000029,E12000009,2,1,1,3,,10,6087.511541
8511201,2017,812,E10000014,E12000008,2,1,1,3,,10,63585
8511201,2017,813,E06000044,E12000008,2,1,1,3,,10,8015
8511201,2017,814,E06000045,E12000008,2,1,1,3,,10,14137.1
8511201,2017,815,E10000011,E12000008,2,1,1,3,,10,48048.74644
8511201,2017,816,E06000043,E12000008,2,1,1,3,,10,19206
8511201,2017,817,E06000054,E12000009,2,1,1,3,,10,40365
8511201,2017,819,E06000030,E12000009,2,1,1,3,,10,15978
8511201,2017,820,E10000016,E12000008,2,1,1,3,,10,102199
8511201,2017,821,E06000035,E12000008,2,1,1,3,,10,17697.068
8511201,2017,902,E06000052,E12000009,2,1,1,3,,10,34553.48
8511201,2017,904,E10000013,E12000009,2,1,1,3,,10,30797
8511201,2017,905,E10000027,E12000009,2,1,1,3,,10,36468
8511201,2017,908,E06000022,E12000009,2,1,1,3,,10,11592
8511201,2017,909,E06000023,E12000009,2,1,1,3,,10,33679.11733
8511201,2017,910,E06000024,E12000009,2,1,1,3,,10,16340.031
8511201,2017,911,E06000025,E12000009,2,1,1,3,,10,20206
8511201,2017,912,E10000008,E12000009,2,1,1,3,,10,39595
8511201,2017,913,E06000026,E12000009,2,1,1,3,,10,11288
8511201,2017,914,E06000027,E12000009,2,1,1,3,,10,6440.973
8511202,2017,102,E10000006,E12000002,2,1,1,5,,10,6605
