"","percent_sector","SupportSetting","DH_GEOGRAPHY_NAME","ActivityProvision","ITEMVALUE","year"
"175",15.114137411397,"Residential","SOLIHULL","In House",2708,2002
"176",33.1913305761995,"Residential","SOUTH TYNESIDE","In House",10674,2002
"177",44.9184169415032,"Residential","ST HELENS","In House",10351,2002
"178",0,"Residential","STOCKPORT","In House",0,2002
"179",16.1752807534224,"Residential","SUNDERLAND","In House",9996,2002
"180",0,"Residential","TAMESIDE","In House",0,2002
"181",48.4498317300533,"Residential","TRAFFORD","In House",16268,2002
"182",23.0091889260904,"Residential","WAKEFIELD","In House",15600,2002
"183",36.71502700413,"Residential","WALSALL","In House",13868,2002
"184",3.619452914208,"Residential","WIGAN","In House",1650,2002
"185",14.4404079921755,"Residential","WIRRAL","In House",6201,2002
"186",24.2097433990331,"Residential","WOLVERHAMPTON","In House",9114,2002
"187",NA,"Residential","BEDFORDSHIRE","In House",NA,2002
"188",0.0527113395269157,"Residential","BUCKINGHAMSHIRE","In House",24,2002
"189",20.4841207313429,"Residential","CAMBRIDGESHIRE","In House",15080,2002
"190",16.7439878234399,"Residential","CHESHIRE","In House",13751,2002
"191",0,"Residential","CORNWALL","In House",0,2002
"192",44.8957072684559,"Residential","CUMBRIA","In House",37839,2002
"193",39.1115688525697,"Residential","DERBYSHIRE","In House",46330,2002
"194",23.8419580997507,"Residential","DEVON","In House",34619,2002
"195",28.4969207082371,"Residential","DORSET","In House",14807,2002
"196",34.2503090929527,"Residential","DURHAM","In House",36567,2002
"197",17.957344085055,"Residential","EAST SUSSEX","In House",13985,2002
"198",30.7936698792061,"Residential","ESSEX","In House",66587,2002
"199",2.61499086218885,"Residential","GLOUCESTERSHIRE","In House",1847.85714285714,2002
"200",34.0887748537795,"Residential","HAMPSHIRE","In House",46102,2002
"201",0,"Residential","HERTFORDSHIRE","In House",0,2002
"202",67.7519379844961,"Residential","ISLES OF SCILLY","In House",437,2002
"203",13.0482272827065,"Residential","KENT","In House",28807.58,2002
"204",24.5480460141924,"Residential","LANCASHIRE","In House",60711,2002
"205",28.6596587893911,"Residential","LEICESTERSHIRE","In House",25383,2002
"206",15.2363071243186,"Residential","LINCOLNSHIRE","In House",19314,2002
"207",26.7173948089634,"Residential","NORFOLK","In House",41432,2002
"208",51.4051549512212,"Residential","NORTH YORKSHIRE","In House",44156,2002
"209",40.9610310427113,"Residential","NORTHAMPTONSHIRE","In House",38965,2002
"210",19.0639003289559,"Residential","NORTHUMBERLAND","In House",14720,2002
"211",26.1177579470652,"Residential","NOTTINGHAMSHIRE","In House",34360,2002
"212",49.5688132493818,"Residential","OXFORDSHIRE","In House",23854,2002
"213",5.14426532498203,"Residential","SHROPSHIRE","In House",2505,2002
"214",NA,"Residential","SOMERSET","In House",NA,2002
"215",37.8493702186158,"Residential","STAFFORDSHIRE","In House",42400,2002
"216",38.0646307560461,"Residential","SUFFOLK","In House",36421,2002
"217",24.5978159771263,"Residential","SURREY","In House",28562,2002
"218",28.817340347606,"Residential","WARWICKSHIRE","In House",17310,2002
"219",NA,"Residential","WEST SUSSEX","In House",NA,2002
"220",3.75057141669784,"Residential","WILTSHIRE","In House",1805,2002
"221",7.35537190082645,"Residential","WORCESTERSHIRE","In House",4628,2002
"222",47.9192938209332,"Residential","BATH AND NORTH EAST SOMERSET","In House",9880,2002
"223",30.0180982876236,"Residential","BLACKBURN WITH DARWEN","In House",10781,2002
"224",9.42172782917354,"Residential","BLACKPOOL","In House",3371,2002
"225",4.25894378194208,"Residential","BOURNEMOUTH","In House",1300,2002
"226",47.2996170606101,"Residential","BRACKNELL FOREST","In House",3582,2002
"227",18.5441159007244,"Residential","BRIGHTON AND HOVE","In House",7808,2002
"228",48.6497299459892,"Residential","BRISTOL","In House",31616,2002
"229",16.5695792880259,"Residential","DARLINGTON","In House",2816,2002
"230",36.741214057508,"Residential","DERBY","In House",14950,2002
"231",4.54303823349008,"Residential","EAST RIDING OF YORKSHIRE","In House",3333,2002
"232",17.6093916755603,"Residential","HALTON","In House",3300,2002
"233",3.44138902813027,"Residential","HARTLEPOOL","In House",784.71,2002
"234",30.664395229983,"Residential","HEREFORDSHIRE","In House",8460,2002
"235",5.0217535579972,"Residential","ISLE OF WIGHT","In House",1702.5,2002
"236",9.86973100298018,"Residential","KINGSTON UPON HULL","In House",7584,2002
"237",29.9605133267522,"Residential","LEICESTER","In House",15782,2002
"238",53.5260115606936,"Residential","LUTON","In House",12038,2002
"239",21.3552361396304,"Residential","MEDWAY TOWNS","In House",6032,2002
"240",26.2595915715968,"Residential","MIDDLESBROUGH","In House",6468,2002
"241",10.4404964711609,"Residential","MILTON KEYNES","In House",1716,2002
"242",7.208362094468,"Residential","NORTH EAST LINCOLNSHIRE","In House",2193,2002
"243",13.4762633996937,"Residential","NORTH LINCOLNSHIRE","In House",4576,2002
"244",4.51212911479604,"Residential","NORTH SOMERSET","In House",917,2002
"245",22.7764705882353,"Residential","NOTTINGHAM","In House",12584,2002
"246",53.7840342438551,"Residential","PETERBOROUGH","In House",12188,2002
"247",22.699373951471,"Residential","PLYMOUTH","In House",11095,2002
"248",11.425483214649,"Residential","POOLE","In House",1797,2002
"249",53.3946294830421,"Residential","PORTSMOUTH","In House",17538,2002
"250",59.5800303592511,"Residential","READING","In House",7065,2002
"251",38.7771635531834,"Residential","REDCAR AND CLEVELAND","In House",8137,2002
"252",48.9454094292804,"Residential","RUTLAND","In House",3156,2002
"253",56.2398484028154,"Residential","SLOUGH","In House",4155,2002
"254",48.9438386787718,"Residential","SOUTH GLOUCESTERSHIRE","In House",10728,2002
"255",24.3174943523376,"Residential","SOUTHAMPTON","In House",9072.85714285714,2002
"256",9.74164221186489,"Residential","SOUTHEND ON SEA","In House",3386,2002
"257",16.6766700678231,"Residential","STOCKTON ON TEES","In House",5557,2002
"258",53.1636293510751,"Residential","STOKE ON TRENT","In House",27568,2002
"259",49.3297587131367,"Residential","SWINDON","In House",9568,2002
"260",0,"Residential","TELFORD AND WREKIN","In House",0,2002
"261",23.7594405594406,"Residential","THURROCK","In House",4247,2002
"262",8.20620725933719,"Residential","TORBAY","In House",3432,2002
"263",15.985404452462,"Residential","WARRINGTON","In House",3899,2002
"264",44.7619047619048,"Residential","WEST BERKSHIRE","In House",4888,2002
"265",36.6259946949602,"Residential","WINDSOR AND MAIDENHEAD","In House",3452,2002
"266",34.7692307692308,"Residential","WOKINGHAM","In House",3277,2002
"267",55.6939242107311,"Residential","YORK","In House",11449,2002
"268",28.4076861553495,"Residential","CAMDEN","In House",8488.87,2002
"269",0,"Residential","LONDON","In House",0,2002
"270",32.7057968380883,"Residential","GREENWICH","In House",8999,2002
"271",7.39884393063584,"Residential","HACKNEY","In House",1664,2002
"272",21.3853838065195,"Residential","HAMMERSMITH AND FULHAM","In House",3254,2002
"273",12.9904206580591,"Residential","ISLINGTON","In House",3119,2002
"274",33.9674315321984,"Residential","KENSINGTON AND CHELSEA","In House",4589,2002
"275",11.0435663627153,"Residential","LAMBETH","In House",2834,2002
"276",2.79433681073025,"Residential","LEWISHAM","In House",675,2002
"277",0,"Residential","SOUTHWARK","In House",0,2002
"278",16.3261288925633,"Residential","TOWER HAMLETS","In House",4147,2002
"279",0,"Residential","WANDSWORTH","In House",0,2002
"280",33.3163991058728,"Residential","WESTMINSTER","In House",6558,2002
"281",88.4292565947242,"Residential","BARKING AND DAGENHAM","In House",13275,2002
"282",0.7976708956637,"Residential","BARNET","In House",337,2002
"283",0,"Residential","BEXLEY","In House",0,2002
