"","percent_sector","SupportSetting","DH_GEOGRAPHY_NAME","ActivityProvision","ITEMVALUE","year"
"387",NA,"Residential","Bedfordshire","In House",NA,2002
"388",NA,"Residential","Bedfordshire","External",45240,2002
"389",0.0527113395269157,"Residential","Buckinghamshire","In House",24,2002
"390",99.9472886604731,"Residential","Buckinghamshire","External",45507,2002
"391",20.4841207313429,"Residential","Cambridgeshire","In House",15080,2002
"392",79.5158792686571,"Residential","Cambridgeshire","External",58538,2002
"393",16.7439878234399,"Residential","Cheshire","In House",13751,2002
"394",83.2560121765601,"Residential","Cheshire","External",68374,2002
"395",0,"Residential","Cornwall","In House",0,2002
"396",100,"Residential","Cornwall","External",76843,2002
"397",44.8957072684559,"Residential","Cumbria","In House",37839,2002
"398",55.1042927315441,"Residential","Cumbria","External",46443,2002
"399",39.1115688525697,"Residential","Derbyshire","In House",46330,2002
"400",60.8884311474303,"Residential","Derbyshire","External",72126,2002
"401",23.8419580997507,"Residential","Devon","In House",34619,2002
"402",76.1580419002493,"Residential","Devon","External",110583,2002
"403",28.4969207082371,"Residential","Dorset","In House",14807,2002
"404",71.5030792917629,"Residential","Dorset","External",37153,2002
"405",34.2503090929527,"Residential","Durham","In House",36567,2002
"406",65.7496909070473,"Residential","Durham","External",70197,2002
"407",17.957344085055,"Residential","East%20Sussex","In House",13985,2002
"408",82.042655914945,"Residential","East%20Sussex","External",63894,2002
"409",30.7936698792061,"Residential","Essex","In House",66587,2002
"410",69.206330120794,"Residential","Essex","External",149649,2002
"411",2.61499086218885,"Residential","Gloucestershire","In House",1847.85714285714,2002
"412",97.3850091378111,"Residential","Gloucestershire","External",68816.1428571433,2002
"413",34.0887748537795,"Residential","Hampshire","In House",46102,2002
"414",65.9112251462205,"Residential","Hampshire","External",89139,2002
"415",0,"Residential","Hertfordshire","In House",0,2002
"416",100,"Residential","Hertfordshire","External",128076,2002
"417",67.7519379844961,"Residential","Isles%20of%20Scilly","In House",437,2002
"418",32.2480620155039,"Residential","Isles%20of%20Scilly","External",208,2002
"419",13.0482272827065,"Residential","Kent","In House",28807.58,2002
"420",86.9517727172936,"Residential","Kent","External",191970.15,2002
"421",24.5480460141924,"Residential","Lancashire","In House",60711,2002
"422",75.4519539858076,"Residential","Lancashire","External",186604,2002
"423",28.6596587893911,"Residential","Leicestershire","In House",25383,2002
"424",71.3403412106089,"Residential","Leicestershire","External",63184,2002
"425",15.2363071243186,"Residential","Lincolnshire","In House",19314,2002
"426",84.7636928756814,"Residential","Lincolnshire","External",107449,2002
"427",26.7173948089634,"Residential","Norfolk","In House",41432,2002
"428",73.2826051910366,"Residential","Norfolk","External",113643,2002
"429",51.4051549512212,"Residential","North%20Yorkshire","In House",44156,2002
"430",48.5948450487788,"Residential","North%20Yorkshire","External",41742,2002
"431",40.9610310427113,"Residential","Northamptonshire","In House",38965,2002
"432",59.0389689572887,"Residential","Northamptonshire","External",56162,2002
