"","Service","SupportSetting","DH_GEOGRAPHY_NAME","Sector","Expenditure","year","percent_sector"
"47334",NA,"U65 PHYSICAL DISABILITY","DEVON 912","In House",3959,2012,14.4970522538357
"47335",NA,"U65 LEARNING DISABILITY","DEVON 912","In House",9569,2012,14.3269950591406
"47336",NA,"U65 MENTAL HEALTH","DEVON 912","In House",4142,2012,24.3546774857412
"47337",NA,"Residential care home placements","DEVON 912","External",59262,2012,66.221924237345
"47338",NA,"Nursing home placements","DEVON 912","External",17169,2012,100
"47339",NA,"Supported and other accommodation","DEVON 912","External",0,2012,NA
"47340",NA,"Home care","DEVON 912","External",26325,2012,89.8586837793555
"47341",NA,"Direct payments","DEVON 912","External",6149,2012,100
"47342",NA,"Total over 65","DEVON 912","External",118131,2012,70.1836415810643
"47343",NA,"U65 PHYSICAL DISABILITY","DEVON 912","External",22104,2012,80.9403493353839
"47344",NA,"U65 LEARNING DISABILITY","DEVON 912","External",53402,2012,79.9550830962719
"47345",NA,"U65 MENTAL HEALTH","DEVON 912","External",8263,2012,48.5858764038337
"47346",NA,"Residential care home placements","DEVON 912","Voluntary Organisation Grants",3588,2012,4.00938652363393
"47347",NA,"Nursing home placements","DEVON 912","Voluntary Organisation Grants",0,2012,0
"47348",NA,"Supported and other accommodation","DEVON 912","Voluntary Organisation Grants",0,2012,NA
"47349",NA,"Home care","DEVON 912","Voluntary Organisation Grants",597,2012,2.03782086291644
"47350",NA,"Direct payments","DEVON 912","Voluntary Organisation Grants",0,2012,0
"47351",NA,"Total over 65","DEVON 912","Voluntary Organisation Grants",6024,2012,3.57896112692123
"47352",NA,"U65 PHYSICAL DISABILITY","DEVON 912","Voluntary Organisation Grants",1246,2012,4.56259841078033
"47353",NA,"U65 LEARNING DISABILITY","DEVON 912","Voluntary Organisation Grants",3819,2012,5.71792184458751
"47354",NA,"U65 MENTAL HEALTH","DEVON 912","Voluntary Organisation Grants",4602,2012,27.0594461104251
"47355",NA,"Residential care home placements","PLYMOUTH 913","In House",2238,2012,11.7764681119764
"47356",NA,"Nursing home placements","PLYMOUTH 913","In House",0,2012,0
"47357",NA,"Supported and other accommodation","PLYMOUTH 913","In House",53,2012,2.61083743842365
"47358",NA,"Home care","PLYMOUTH 913","In House",997,2012,22.940635066728
"47359",NA,"Total over 65","PLYMOUTH 913","In House",14113,2012,32.2870673285901
"47360",NA,"U65 PHYSICAL DISABILITY","PLYMOUTH 913","In House",3288,2012,30.3685231366029
"47361",NA,"U65 LEARNING DISABILITY","PLYMOUTH 913","In House",6975,2012,22.1175799086758
"47362",NA,"U65 MENTAL HEALTH","PLYMOUTH 913","In House",2971,2012,44.2178895668998
"47363",NA,"Residential care home placements","PLYMOUTH 913","External",16766,2012,88.2235318880236
"47364",NA,"Nursing home placements","PLYMOUTH 913","External",4219,2012,100
"47365",NA,"Supported and other accommodation","PLYMOUTH 913","External",1977,2012,97.3891625615764
"47366",NA,"Home care","PLYMOUTH 913","External",3349,2012,77.059364933272
"47367",NA,"Direct payments","PLYMOUTH 913","External",815,2012,100
"47368",NA,"Total over 65","PLYMOUTH 913","External",29010,2012,66.3677335224543
"47369",NA,"U65 PHYSICAL DISABILITY","PLYMOUTH 913","External",7399,2012,68.3384132261938
"47370",NA,"U65 LEARNING DISABILITY","PLYMOUTH 913","External",23927,2012,75.8720192795535
"47371",NA,"U65 MENTAL HEALTH","PLYMOUTH 913","External",3696,2012,55.0081857419259
"47372",NA,"Residential care home placements","PLYMOUTH 913","Voluntary Organisation Grants",0,2012,0
"47373",NA,"Nursing home placements","PLYMOUTH 913","Voluntary Organisation Grants",0,2012,0
"47374",NA,"Supported and other accommodation","PLYMOUTH 913","Voluntary Organisation Grants",0,2012,0
"47375",NA,"Home care","PLYMOUTH 913","Voluntary Organisation Grants",0,2012,0
"47376",NA,"Direct payments","PLYMOUTH 913","Voluntary Organisation Grants",0,2012,0
"47377",NA,"Total over 65","PLYMOUTH 913","Voluntary Organisation Grants",588,2012,1.34519914895564
"47378",NA,"U65 PHYSICAL DISABILITY","PLYMOUTH 913","Voluntary Organisation Grants",140,2012,1.29306363720329
"47379",NA,"U65 LEARNING DISABILITY","PLYMOUTH 913","Voluntary Organisation Grants",634,2012,2.01040081177067
"47380",NA,"U65 MENTAL HEALTH","PLYMOUTH 913","Voluntary Organisation Grants",52,2012,0.773924691174282
"47381",NA,"Residential care home placements","TORBAY 914","In House",0,2012,0
"47382",NA,"Nursing home placements","TORBAY 914","In House",0,2012,0
"47383",NA,"Supported and other accommodation","TORBAY 914","In House",0,2012,NA
"47384",NA,"Home care","TORBAY 914","In House",435,2012,9.1927303465765
"47385",NA,"Total over 65","TORBAY 914","In House",8858,2012,27.8509668291149
"47386",NA,"U65 PHYSICAL DISABILITY","TORBAY 914","In House",1029,2012,20.6006006006006
"47387",NA,"U65 LEARNING DISABILITY","TORBAY 914","In House",5082,2012,33.9139139139139
"47388",NA,"U65 MENTAL HEALTH","TORBAY 914","In House",1233,2012,33.3513659724101
"47389",NA,"Residential care home placements","TORBAY 914","External",14088,2012,100
"47390",NA,"Nursing home placements","TORBAY 914","External",2239,2012,100
"47391",NA,"Supported and other accommodation","TORBAY 914","External",0,2012,NA
"47392",NA,"Home care","TORBAY 914","External",4297,2012,90.8072696534235
"47393",NA,"Direct payments","TORBAY 914","External",1160,2012,100
"47394",NA,"Total over 65","TORBAY 914","External",22787,2012,71.6459676151548
"47395",NA,"U65 PHYSICAL DISABILITY","TORBAY 914","External",3941,2012,78.8988988988989
"47396",NA,"U65 LEARNING DISABILITY","TORBAY 914","External",9887,2012,65.9793126459793
"47397",NA,"U65 MENTAL HEALTH","TORBAY 914","External",2383,2012,64.4576683797674
"47398",NA,"Residential care home placements","TORBAY 914","Voluntary Organisation Grants",0,2012,0
"47399",NA,"Nursing home placements","TORBAY 914","Voluntary Organisation Grants",0,2012,0
"47400",NA,"Supported and other accommodation","TORBAY 914","Voluntary Organisation Grants",0,2012,NA
"47401",NA,"Home care","TORBAY 914","Voluntary Organisation Grants",0,2012,0
"47402",NA,"Direct payments","TORBAY 914","Voluntary Organisation Grants",0,2012,0
"47403",NA,"Total over 65","TORBAY 914","Voluntary Organisation Grants",160,2012,0.503065555730231
"47404",NA,"U65 PHYSICAL DISABILITY","TORBAY 914","Voluntary Organisation Grants",25,2012,0.500500500500501
"47405",NA,"U65 LEARNING DISABILITY","TORBAY 914","Voluntary Organisation Grants",16,2012,0.106773440106773
"47406",NA,"U65 MENTAL HEALTH","TORBAY 914","Voluntary Organisation Grants",81,2012,2.19096564782256
"47407",NA,"Direct payments","BARKING AND DAGENHAM 716","Total",1712,2012,100
"47408",NA,"Home care","BARKING AND DAGENHAM 716","Total",9395,2012,100
"47409",NA,"Nursing home placements","BARKING AND DAGENHAM 716","Total",4429,2012,100
"47410",NA,"Residential care home placements","BARKING AND DAGENHAM 716","Total",10817,2012,100
"47411",NA,"Supported and other accommodation","BARKING AND DAGENHAM 716","Total",0,2012,NA
"47412",NA,"Total over 65","BARKING AND DAGENHAM 716","Total",33684,2012,100
"47413",NA,"U65 LEARNING DISABILITY","BARKING AND DAGENHAM 716","Total",12505,2012,100
"47414",NA,"U65 MENTAL HEALTH","BARKING AND DAGENHAM 716","Total",3877,2012,100
"47415",NA,"U65 PHYSICAL DISABILITY","BARKING AND DAGENHAM 716","Total",5125,2012,100
"47416",NA,"Direct payments","BARNET 717","Total",3671,2012,100
"47417",NA,"Home care","BARNET 717","Total",8790,2012,100
"47418",NA,"Nursing home placements","BARNET 717","Total",6848,2012,100
"47419",NA,"Residential care home placements","BARNET 717","Total",22474,2012,100
"47420",NA,"Supported and other accommodation","BARNET 717","Total",97,2012,100
"47421",NA,"Total over 65","BARNET 717","Total",61529,2012,100
"47422",NA,"U65 LEARNING DISABILITY","BARNET 717","Total",41078,2012,100
"47423",NA,"U65 MENTAL HEALTH","BARNET 717","Total",8867,2012,100
"47424",NA,"U65 PHYSICAL DISABILITY","BARNET 717","Total",10989,2012,100
"47425",NA,"Direct payments","BARNSLEY 204","Total",1367,2012,100
"47426",NA,"Home care","BARNSLEY 204","Total",10768,2012,100
"47427",NA,"Nursing home placements","BARNSLEY 204","Total",3379,2012,100
"47428",NA,"Residential care home placements","BARNSLEY 204","Total",19595,2012,100
"47429",NA,"Supported and other accommodation","BARNSLEY 204","Total",0,2012,NA
"47430",NA,"Total over 65","BARNSLEY 204","Total",41788,2012,100
"47431",NA,"U65 LEARNING DISABILITY","BARNSLEY 204","Total",19405,2012,100
"47432",NA,"U65 MENTAL HEALTH","BARNSLEY 204","Total",6989,2012,100
"47433",NA,"U65 PHYSICAL DISABILITY","BARNSLEY 204","Total",4503,2012,100
"47434",NA,"Direct payments","BATH AND NORTH EAST SOMERSET 908","Total",861,2012,100
"47435",NA,"Home care","BATH AND NORTH EAST SOMERSET 908","Total",7877,2012,100
"47436",NA,"Nursing home placements","BATH AND NORTH EAST SOMERSET 908","Total",9148,2012,100
"47437",NA,"Residential care home placements","BATH AND NORTH EAST SOMERSET 908","Total",9804,2012,100
"47438",NA,"Supported and other accommodation","BATH AND NORTH EAST SOMERSET 908","Total",2,2012,100
"47439",NA,"Total over 65","BATH AND NORTH EAST SOMERSET 908","Total",36298,2012,100
"47440",NA,"U65 LEARNING DISABILITY","BATH AND NORTH EAST SOMERSET 908","Total",23762,2012,100
"47441",NA,"U65 MENTAL HEALTH","BATH AND NORTH EAST SOMERSET 908","Total",5470,2012,100
"47442",NA,"U65 PHYSICAL DISABILITY","BATH AND NORTH EAST SOMERSET 908","Total",5455,2012,100
"47443",NA,"Direct payments","BEDFORD 625","Total",1134,2012,100
"47444",NA,"Home care","BEDFORD 625","Total",3905,2012,100
"47445",NA,"Nursing home placements","BEDFORD 625","Total",3048,2012,100
"47446",NA,"Residential care home placements","BEDFORD 625","Total",10530,2012,100
"47447",NA,"Supported and other accommodation","BEDFORD 625","Total",0,2012,NA
"47448",NA,"Total over 65","BEDFORD 625","Total",25800,2012,100
"47449",NA,"U65 LEARNING DISABILITY","BEDFORD 625","Total",25243,2012,100
"47450",NA,"U65 MENTAL HEALTH","BEDFORD 625","Total",3316,2012,100
"47451",NA,"U65 PHYSICAL DISABILITY","BEDFORD 625","Total",4489,2012,100
"47452",NA,"Direct payments","BEXLEY 718","Total",255,2012,100
"47453",NA,"Home care","BEXLEY 718","Total",4703,2012,100
"47454",NA,"Nursing home placements","BEXLEY 718","Total",6845,2012,100
"47455",NA,"Residential care home placements","BEXLEY 718","Total",11930,2012,100
"47456",NA,"Supported and other accommodation","BEXLEY 718","Total",0,2012,NA
"47457",NA,"Total over 65","BEXLEY 718","Total",30858,2012,100
"47458",NA,"U65 LEARNING DISABILITY","BEXLEY 718","Total",20314,2012,100
"47459",NA,"U65 MENTAL HEALTH","BEXLEY 718","Total",3142,2012,100
"47460",NA,"U65 PHYSICAL DISABILITY","BEXLEY 718","Total",6297,2012,100
"47461",NA,"Direct payments","BIRMINGHAM 406","Total",5862,2012,100
"47462",NA,"Home care","BIRMINGHAM 406","Total",51216,2012,100
"47463",NA,"Nursing home placements","BIRMINGHAM 406","Total",31254,2012,100
"47464",NA,"Residential care home placements","BIRMINGHAM 406","Total",64103,2012,100
"47465",NA,"Supported and other accommodation","BIRMINGHAM 406","Total",1453,2012,100
"47466",NA,"Total over 65","BIRMINGHAM 406","Total",202530,2012,100
"47467",NA,"U65 LEARNING DISABILITY","BIRMINGHAM 406","Total",111800,2012,100
"47468",NA,"U65 MENTAL HEALTH","BIRMINGHAM 406","Total",21505,2012,100
"47469",NA,"U65 PHYSICAL DISABILITY","BIRMINGHAM 406","Total",25339,2012,100
"47470",NA,"Direct payments","BLACKBURN 324","Total",1821,2012,100
"47471",NA,"Home care","BLACKBURN 324","Total",4800,2012,100
"47472",NA,"Nursing home placements","BLACKBURN 324","Total",1664,2012,100
"47473",NA,"Residential care home placements","BLACKBURN 324","Total",14281,2012,100
"47474",NA,"Supported and other accommodation","BLACKBURN 324","Total",0,2012,NA
"47475",NA,"Total over 65","BLACKBURN 324","Total",26080,2012,100
"47476",NA,"U65 LEARNING DISABILITY","BLACKBURN 324","Total",13598,2012,100
"47477",NA,"U65 MENTAL HEALTH","BLACKBURN 324","Total",5191,2012,100
"47478",NA,"U65 PHYSICAL DISABILITY","BLACKBURN 324","Total",4641,2012,100
"47479",NA,"Direct payments","BLACKPOOL 325","Total",768,2012,100
"47480",NA,"Home care","BLACKPOOL 325","Total",6496,2012,100
"47481",NA,"Nursing home placements","BLACKPOOL 325","Total",2772,2012,100
"47482",NA,"Residential care home placements","BLACKPOOL 325","Total",15716,2012,100
"47483",NA,"Supported and other accommodation","BLACKPOOL 325","Total",244,2012,100
"47484",NA,"Total over 65","BLACKPOOL 325","Total",32258,2012,100
"47485",NA,"U65 LEARNING DISABILITY","BLACKPOOL 325","Total",16623,2012,100
"47486",NA,"U65 MENTAL HEALTH","BLACKPOOL 325","Total",5044,2012,100
"47487",NA,"U65 PHYSICAL DISABILITY","BLACKPOOL 325","Total",5049,2012,100
"47488",NA,"Direct payments","BOLTON 304","Total",3183,2012,100
"47489",NA,"Home care","BOLTON 304","Total",9055,2012,100
"47490",NA,"Nursing home placements","BOLTON 304","Total",3657,2012,100
"47491",NA,"Residential care home placements","BOLTON 304","Total",19157,2012,100
"47492",NA,"Supported and other accommodation","BOLTON 304","Total",73,2012,100
"47493",NA,"Total over 65","BOLTON 304","Total",48197,2012,100
"47494",NA,"U65 LEARNING DISABILITY","BOLTON 304","Total",24425,2012,100
"47495",NA,"U65 MENTAL HEALTH","BOLTON 304","Total",8658,2012,100
"47496",NA,"U65 PHYSICAL DISABILITY","BOLTON 304","Total",7031,2012,100
"47497",NA,"Direct payments","BOURNEMOUTH 810","Total",1078,2012,100
"47498",NA,"Home care","BOURNEMOUTH 810","Total",7139,2012,100
"47499",NA,"Nursing home placements","BOURNEMOUTH 810","Total",3879,2012,100
"47500",NA,"Residential care home placements","BOURNEMOUTH 810","Total",15825,2012,100
"47501",NA,"Supported and other accommodation","BOURNEMOUTH 810","Total",137,2012,100
"47502",NA,"Total over 65","BOURNEMOUTH 810","Total",36221,2012,100
"47503",NA,"U65 LEARNING DISABILITY","BOURNEMOUTH 810","Total",17471,2012,100
"47504",NA,"U65 MENTAL HEALTH","BOURNEMOUTH 810","Total",4095,2012,100
"47505",NA,"U65 PHYSICAL DISABILITY","BOURNEMOUTH 810","Total",7043,2012,100
"47506",NA,"Direct payments","BRACKNELL FOREST 614","Total",492,2012,100
"47507",NA,"Home care","BRACKNELL FOREST 614","Total",3774,2012,100
"47508",NA,"Nursing home placements","BRACKNELL FOREST 614","Total",3145,2012,100
"47509",NA,"Residential care home placements","BRACKNELL FOREST 614","Total",5440,2012,100
"47510",NA,"Supported and other accommodation","BRACKNELL FOREST 614","Total",8,2012,100
"47511",NA,"Total over 65","BRACKNELL FOREST 614","Total",16709,2012,100
"47512",NA,"U65 LEARNING DISABILITY","BRACKNELL FOREST 614","Total",14397,2012,100
"47513",NA,"U65 MENTAL HEALTH","BRACKNELL FOREST 614","Total",2038,2012,100
"47514",NA,"U65 PHYSICAL DISABILITY","BRACKNELL FOREST 614","Total",2546,2012,100
"47515",NA,"Direct payments","BRADFORD 209","Total",1295,2012,100
"47516",NA,"Home care","BRADFORD 209","Total",18505,2012,100
"47517",NA,"Nursing home placements","BRADFORD 209","Total",12799,2012,100
"47518",NA,"Residential care home placements","BRADFORD 209","Total",37889,2012,100
"47519",NA,"Supported and other accommodation","BRADFORD 209","Total",606,2012,100
"47520",NA,"Total over 65","BRADFORD 209","Total",93334,2012,100
"47521",NA,"U65 LEARNING DISABILITY","BRADFORD 209","Total",50079,2012,100
"47522",NA,"U65 MENTAL HEALTH","BRADFORD 209","Total",14257,2012,100
"47523",NA,"U65 PHYSICAL DISABILITY","BRADFORD 209","Total",14148,2012,100
"47524",NA,"Direct payments","BRENT 719","Total",1110,2012,100
"47525",NA,"Home care","BRENT 719","Total",10493,2012,100
"47526",NA,"Nursing home placements","BRENT 719","Total",9175,2012,100
"47527",NA,"Residential care home placements","BRENT 719","Total",12344,2012,100
"47528",NA,"Supported and other accommodation","BRENT 719","Total",180,2012,100
"47529",NA,"Total over 65","BRENT 719","Total",40502,2012,100
"47530",NA,"U65 LEARNING DISABILITY","BRENT 719","Total",28230,2012,100
"47531",NA,"U65 MENTAL HEALTH","BRENT 719","Total",11732,2012,100
"47532",NA,"U65 PHYSICAL DISABILITY","BRENT 719","Total",10713,2012,100
"47533",NA,"Direct payments","BRIGHTON AND HOVE 816","Total",1039,2012,100
"47534",NA,"Home care","BRIGHTON AND HOVE 816","Total",14201,2012,100
"47535",NA,"Nursing home placements","BRIGHTON AND HOVE 816","Total",10926,2012,100
"47536",NA,"Residential care home placements","BRIGHTON AND HOVE 816","Total",18305,2012,100
"47537",NA,"Supported and other accommodation","BRIGHTON AND HOVE 816","Total",46,2012,100
"47538",NA,"Total over 65","BRIGHTON AND HOVE 816","Total",54730,2012,100
"47539",NA,"U65 LEARNING DISABILITY","BRIGHTON AND HOVE 816","Total",36374,2012,100
"47540",NA,"U65 MENTAL HEALTH","BRIGHTON AND HOVE 816","Total",7774,2012,100
"47541",NA,"U65 PHYSICAL DISABILITY","BRIGHTON AND HOVE 816","Total",9575,2012,100
"47542",NA,"Direct payments","BRISTOL 909","Total",3143,2012,100
"47543",NA,"Home care","BRISTOL 909","Total",24586,2012,100
"47544",NA,"Nursing home placements","BRISTOL 909","Total",15742,2012,100
"47545",NA,"Residential care home placements","BRISTOL 909","Total",29723,2012,100
"47546",NA,"Supported and other accommodation","BRISTOL 909","Total",553,2012,100
"47547",NA,"Total over 65","BRISTOL 909","Total",91162,2012,100
"47548",NA,"U65 LEARNING DISABILITY","BRISTOL 909","Total",44490,2012,100
"47549",NA,"U65 MENTAL HEALTH","BRISTOL 909","Total",10605,2012,100
"47550",NA,"U65 PHYSICAL DISABILITY","BRISTOL 909","Total",15471,2012,100
"47551",NA,"Direct payments","BROMLEY 720","Total",1415,2012,100
"47552",NA,"Home care","BROMLEY 720","Total",11534,2012,100
"47553",NA,"Nursing home placements","BROMLEY 720","Total",9536,2012,100
"47554",NA,"Residential care home placements","BROMLEY 720","Total",13912,2012,100
"47555",NA,"Supported and other accommodation","BROMLEY 720","Total",3145,2012,100
"47556",NA,"Total over 65","BROMLEY 720","Total",54010,2012,100
"47557",NA,"U65 LEARNING DISABILITY","BROMLEY 720","Total",37089,2012,100
"47558",NA,"U65 MENTAL HEALTH","BROMLEY 720","Total",5827,2012,100
"47559",NA,"U65 PHYSICAL DISABILITY","BROMLEY 720","Total",7252,2012,100
"47560",NA,"Direct payments","BUCKINGHAMSHIRE 612","Total",3230,2012,100
"47561",NA,"Home care","BUCKINGHAMSHIRE 612","Total",16467,2012,100
"47562",NA,"Nursing home placements","BUCKINGHAMSHIRE 612","Total",16034,2012,100
"47563",NA,"Residential care home placements","BUCKINGHAMSHIRE 612","Total",20810,2012,100
"47564",NA,"Supported and other accommodation","BUCKINGHAMSHIRE 612","Total",4,2012,100
"47565",NA,"Total over 65","BUCKINGHAMSHIRE 612","Total",71308,2012,100
"47566",NA,"U65 LEARNING DISABILITY","BUCKINGHAMSHIRE 612","Total",51347,2012,100
"47567",NA,"U65 MENTAL HEALTH","BUCKINGHAMSHIRE 612","Total",8986,2012,100
"47568",NA,"U65 PHYSICAL DISABILITY","BUCKINGHAMSHIRE 612","Total",12470,2012,100
"47569",NA,"Direct payments","BURY 305","Total",1001,2012,100
"47570",NA,"Home care","BURY 305","Total",7631,2012,100
"47571",NA,"Nursing home placements","BURY 305","Total",2533,2012,100
"47572",NA,"Residential care home placements","BURY 305","Total",13999,2012,100
"47573",NA,"Supported and other accommodation","BURY 305","Total",852,2012,100
"47574",NA,"Total over 65","BURY 305","Total",31886,2012,100
"47575",NA,"U65 LEARNING DISABILITY","BURY 305","Total",19963,2012,100
"47576",NA,"U65 MENTAL HEALTH","BURY 305","Total",4531,2012,100
"47577",NA,"U65 PHYSICAL DISABILITY","BURY 305","Total",5397,2012,100
"47578",NA,"Direct payments","CALDERDALE 210","Total",2635,2012,100
"47579",NA,"Home care","CALDERDALE 210","Total",9831,2012,100
"47580",NA,"Nursing home placements","CALDERDALE 210","Total",4721,2012,100
"47581",NA,"Residential care home placements","CALDERDALE 210","Total",14184,2012,100
"47582",NA,"Supported and other accommodation","CALDERDALE 210","Total",125,2012,100
"47583",NA,"Total over 65","CALDERDALE 210","Total",38861,2012,100
"47584",NA,"U65 LEARNING DISABILITY","CALDERDALE 210","Total",19905,2012,100
"47585",NA,"U65 MENTAL HEALTH","CALDERDALE 210","Total",4891,2012,100
"47586",NA,"U65 PHYSICAL DISABILITY","CALDERDALE 210","Total",7267,2012,100
"47587",NA,"Direct payments","CAMBRIDGESHIRE 623","Total",3262,2012,100
"47588",NA,"Home care","CAMBRIDGESHIRE 623","Total",31597,2012,100
"47589",NA,"Nursing home placements","CAMBRIDGESHIRE 623","Total",15397,2012,100
"47590",NA,"Residential care home placements","CAMBRIDGESHIRE 623","Total",24559,2012,100
"47591",NA,"Supported and other accommodation","CAMBRIDGESHIRE 623","Total",1173,2012,100
"47592",NA,"Total over 65","CAMBRIDGESHIRE 623","Total",95441,2012,100
"47593",NA,"U65 LEARNING DISABILITY","CAMBRIDGESHIRE 623","Total",72214,2012,100
"47594",NA,"U65 MENTAL HEALTH","CAMBRIDGESHIRE 623","Total",10671,2012,100
"47595",NA,"U65 PHYSICAL DISABILITY","CAMBRIDGESHIRE 623","Total",17866,2012,100
"47596",NA,"Direct payments","CAMDEN 702","Total",1988,2012,100
"47597",NA,"Home care","CAMDEN 702","Total",7631,2012,100
"47598",NA,"Nursing home placements","CAMDEN 702","Total",6378,2012,100
"47599",NA,"Residential care home placements","CAMDEN 702","Total",18149,2012,100
"47600",NA,"Supported and other accommodation","CAMDEN 702","Total",2942,2012,100
"47601",NA,"Total over 65","CAMDEN 702","Total",54626,2012,100
"47602",NA,"U65 LEARNING DISABILITY","CAMDEN 702","Total",24754,2012,100
"47603",NA,"U65 MENTAL HEALTH","CAMDEN 702","Total",14225,2012,100
"47604",NA,"U65 PHYSICAL DISABILITY","CAMDEN 702","Total",11065,2012,100
"47605",NA,"Direct payments","CENTRAL BEDFORDSHIRE 626","Total",1678,2012,100
"47606",NA,"Home care","CENTRAL BEDFORDSHIRE 626","Total",9831,2012,100
"47607",NA,"Nursing home placements","CENTRAL BEDFORDSHIRE 626","Total",4268,2012,100
"47608",NA,"Residential care home placements","CENTRAL BEDFORDSHIRE 626","Total",15323,2012,100
"47609",NA,"Supported and other accommodation","CENTRAL BEDFORDSHIRE 626","Total",0,2012,NA
"47610",NA,"Total over 65","CENTRAL BEDFORDSHIRE 626","Total",40051,2012,100
"47611",NA,"U65 LEARNING DISABILITY","CENTRAL BEDFORDSHIRE 626","Total",31648,2012,100
"47612",NA,"U65 MENTAL HEALTH","CENTRAL BEDFORDSHIRE 626","Total",2520,2012,100
"47613",NA,"U65 PHYSICAL DISABILITY","CENTRAL BEDFORDSHIRE 626","Total",6101,2012,100
"47614",NA,"Direct payments","CHESHIRE EAST 326","Total",9399,2012,100
"47615",NA,"Home care","CHESHIRE EAST 326","Total",4262,2012,100
"47616",NA,"Nursing home placements","CHESHIRE EAST 326","Total",17051,2012,100
"47617",NA,"Residential care home placements","CHESHIRE EAST 326","Total",17818,2012,100
"47618",NA,"Supported and other accommodation","CHESHIRE EAST 326","Total",2734,2012,100
"47619",NA,"Total over 65","CHESHIRE EAST 326","Total",77198,2012,100
"47620",NA,"U65 LEARNING DISABILITY","CHESHIRE EAST 326","Total",32085,2012,100
"47621",NA,"U65 MENTAL HEALTH","CHESHIRE EAST 326","Total",9449,2012,100
"47622",NA,"U65 PHYSICAL DISABILITY","CHESHIRE EAST 326","Total",5983,2012,100
"47623",NA,"Direct payments","CHESHIRE WEST AND CHESTER 327","Total",3982,2012,100
"47624",NA,"Home care","CHESHIRE WEST AND CHESTER 327","Total",12787,2012,100
"47625",NA,"Nursing home placements","CHESHIRE WEST AND CHESTER 327","Total",12837,2012,100
"47626",NA,"Residential care home placements","CHESHIRE WEST AND CHESTER 327","Total",17195,2012,100
"47627",NA,"Supported and other accommodation","CHESHIRE WEST AND CHESTER 327","Total",2759,2012,100
"47628",NA,"Total over 65","CHESHIRE WEST AND CHESTER 327","Total",61612,2012,100
"47629",NA,"U65 LEARNING DISABILITY","CHESHIRE WEST AND CHESTER 327","Total",37002,2012,100
"47630",NA,"U65 MENTAL HEALTH","CHESHIRE WEST AND CHESTER 327","Total",6423,2012,100
"47631",NA,"U65 PHYSICAL DISABILITY","CHESHIRE WEST AND CHESTER 327","Total",10700,2012,100
"47632",NA,"Direct payments","LONDON 714","Total",85,2012,100
"47633",NA,"Home care","LONDON 714","Total",824,2012,100
"47634",NA,"Nursing home placements","LONDON 714","Total",277,2012,100
"47635",NA,"Residential care home placements","LONDON 714","Total",620,2012,100
"47636",NA,"Supported and other accommodation","LONDON 714","Total",0,2012,NA
"47637",NA,"Total over 65","LONDON 714","Total",4281,2012,100
"47638",NA,"U65 LEARNING DISABILITY","LONDON 714","Total",776,2012,100
"47639",NA,"U65 MENTAL HEALTH","LONDON 714","Total",1495,2012,100
"47640",NA,"U65 PHYSICAL DISABILITY","LONDON 714","Total",429,2012,100
"47641",NA,"Direct payments","CORNWALL 902","Total",1757,2012,100
"47642",NA,"Home care","CORNWALL 902","Total",24500,2012,100
"47643",NA,"Nursing home placements","CORNWALL 902","Total",12129,2012,100
"47644",NA,"Residential care home placements","CORNWALL 902","Total",26432,2012,100
"47645",NA,"Supported and other accommodation","CORNWALL 902","Total",866,2012,100
"47646",NA,"Total over 65","CORNWALL 902","Total",79654,2012,100
"47647",NA,"U65 LEARNING DISABILITY","CORNWALL 902","Total",80975,2012,100
"47648",NA,"U65 MENTAL HEALTH","CORNWALL 902","Total",8798,2012,100
"47649",NA,"U65 PHYSICAL DISABILITY","CORNWALL 902","Total",19008,2012,100
"47650",NA,"Direct payments","COVENTRY 407","Total",2380,2012,100
"47651",NA,"Home care","COVENTRY 407","Total",22619,2012,100
"47652",NA,"Nursing home placements","COVENTRY 407","Total",5346,2012,100
"47653",NA,"Residential care home placements","COVENTRY 407","Total",17868,2012,100
"47654",NA,"Supported and other accommodation","COVENTRY 407","Total",964,2012,100
"47655",NA,"Total over 65","COVENTRY 407","Total",59860,2012,100
"47656",NA,"U65 LEARNING DISABILITY","COVENTRY 407","Total",29521,2012,100
"47657",NA,"U65 MENTAL HEALTH","COVENTRY 407","Total",6320,2012,100
"47658",NA,"U65 PHYSICAL DISABILITY","COVENTRY 407","Total",8323,2012,100
"47659",NA,"Direct payments","CROYDON 721","Total",499,2012,100
"47660",NA,"Home care","CROYDON 721","Total",8370,2012,100
"47661",NA,"Nursing home placements","CROYDON 721","Total",9714,2012,100
"47662",NA,"Residential care home placements","CROYDON 721","Total",16811,2012,100
"47663",NA,"Supported and other accommodation","CROYDON 721","Total",2592,2012,100
"47664",NA,"Total over 65","CROYDON 721","Total",53887,2012,100
"47665",NA,"U65 LEARNING DISABILITY","CROYDON 721","Total",45655,2012,100
"47666",NA,"U65 MENTAL HEALTH","CROYDON 721","Total",12122,2012,100
"47667",NA,"U65 PHYSICAL DISABILITY","CROYDON 721","Total",10449,2012,100
"47668",NA,"Direct payments","CUMBRIA 102","Total",2532,2012,100
"47669",NA,"Home care","CUMBRIA 102","Total",24981,2012,100
"47670",NA,"Nursing home placements","CUMBRIA 102","Total",15414,2012,100
"47671",NA,"Residential care home placements","CUMBRIA 102","Total",50935,2012,100
"47672",NA,"Supported and other accommodation","CUMBRIA 102","Total",0,2012,NA
